checkpoint_id,source,relative_path,filename,size_bytes,sha256,top_level_keys,structure,epoch_if_available,model_name_if_available,mu_if_available,metric_if_available,optimizer_state_present,compatible_model,matching_legacy_sha256,suspected_notebook,status,inspect_error
sha256:94f99a3efdeb2094bb30,LOCAL,checkpoints_massive/best_model.pth,best_model.pth,32712893,94f99a3efdeb2094bb305b0362338eb053c17c8cb4b81f9529e95c45822894ed,stem.0.weight;stem.1.weight;stem.1.bias;stem.1.running_mean;stem.1.running_var;stem.1.num_batches_tracked;body.0.conv.0.weight;body.0.conv.1.weight;body.0.conv.1.bias;body.0.conv.1.running_mean;body.0.conv.1.running_var;body.0.conv.1.num_batches_tracked;body.0.conv.3.weight;body.0.conv.4.weight;body.0.conv.4.bias;body.0.conv.4.running_mean;body.0.conv.4.running_var;body.0.conv.4.num_batches_tracked;body.0.conv.6.weight;body.0.conv.7.weight;body.0.conv.7.bias;body.0.conv.7.running_mean;body.0.conv.7.running_var;body.0.conv.7.num_batches_tracked;body.0.se.1.weight;body.0.se.1.bias;body.0.se.3.weight;body.0.se.3.bias;body.1.conv.0.weight;body.1.conv.1.weight;body.1.conv.1.bias;body.1.conv.1.running_mean;body.1.conv.1.running_var;body.1.conv.1.num_batches_tracked;body.1.conv.3.weight;body.1.conv.4.weight;body.1.conv.4.bias;body.1.conv.4.running_mean;body.1.conv.4.running_var;body.1.conv.4.num_batches_tracked;body.1.conv.6.weight;body.1.conv.7.weight;body.1.conv.7.bias;body.1.conv.7.running_mean;body.1.conv.7.running_var;body.1.conv.7.num_batches_tracked;body.1.se.1.weight;body.1.se.1.bias;body.1.se.3.weight;body.1.se.3.bias;body.2.conv.0.weight;body.2.conv.1.weight;body.2.conv.1.bias;body.2.conv.1.running_mean;body.2.conv.1.running_var;body.2.conv.1.num_batches_tracked;body.2.conv.3.weight;body.2.conv.4.weight;body.2.conv.4.bias;body.2.conv.4.running_mean;body.2.conv.4.running_var;body.2.conv.4.num_batches_tracked;body.2.conv.6.weight;body.2.conv.7.weight;body.2.conv.7.bias;body.2.conv.7.running_mean;body.2.conv.7.running_var;body.2.conv.7.num_batches_tracked;body.2.se.1.weight;body.2.se.1.bias;body.2.se.3.weight;body.2.se.3.bias;body.3.conv.0.weight;body.3.conv.1.weight;body.3.conv.1.bias;body.3.conv.1.running_mean;body.3.conv.1.running_var;body.3.conv.1.num_batches_tracked;body.3.conv.3.weight;body.3.conv.4.weight;body.3.conv.4.bias;body.3.conv.4.running_mean;body.3.conv.4.running_var;body.3.conv.4.num_batches_tracked;body.3.conv.6.weight;body.3.conv.7.weight;body.3.conv.7.bias;body.3.conv.7.running_mean;body.3.conv.7.running_var;body.3.conv.7.num_batches_tracked;body.3.se.1.weight;body.3.se.1.bias;body.3.se.3.weight;body.3.se.3.bias;body.4.conv.0.weight;body.4.conv.1.weight;body.4.conv.1.bias;body.4.conv.1.running_mean;body.4.conv.1.running_var;body.4.conv.1.num_batches_tracked,raw_state_dict,,,,,False,STATE_DICT_UNMAPPED,,TO_MAP_BY_EXPERIMENT_GRAPH,UNKNOWN_PROVENANCE,
sha256:7256b966a90acab7d156,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_10.pth,vicreg_mu_23.0_epoch_10.pth,23422376,7256b966a90acab7d1565e85ede5486396ec94b73a9e6f2c801c06404b833d64,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,10,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=23.329525956483646,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:a1697aa503334baf0c6d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_11.pth,vicreg_mu_23.0_epoch_11.pth,23422376,a1697aa503334baf0c6d2ca378e27eadc7575192878a18a0e77f23a1abae286c,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,11,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=22.673126574670363,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:032cd396988b6942e09f,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_12.pth,vicreg_mu_23.0_epoch_12.pth,23422376,032cd396988b6942e09f578a53d1775fe0d87e9cfeef3dffc622d5b411f37c1e,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,12,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=21.947783843219998,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:f6779d1141d70cf1f8fd,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_13.pth,vicreg_mu_23.0_epoch_13.pth,23422376,f6779d1141d70cf1f8fda9f4d6736995bdfc1881798d9c7a002cb1237de1a4c6,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,13,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=21.37138226130935,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:4e34da2620559e545ed4,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_14.pth,vicreg_mu_23.0_epoch_14.pth,23422376,4e34da2620559e545ed4588e846e46416d1191907527fca26099bf6d131d45df,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,14,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=20.88151852056404,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:9857664832143b0e8336,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_15.pth,vicreg_mu_23.0_epoch_15.pth,23422376,9857664832143b0e8336ea25eb09f39afeb41a131793d0d54f9efe7e1a25c633,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,15,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=20.166927016784097,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c66da8e7ac178959d679,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_16.pth,vicreg_mu_23.0_epoch_16.pth,23422376,c66da8e7ac178959d679955210010b890888b3d40f265a0dd70d482f444b9412,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,16,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=19.921922444342293,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c7597b3cf818b48397da,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_17.pth,vicreg_mu_23.0_epoch_17.pth,23422376,c7597b3cf818b48397da8ad37dc8a794ba446566101eb5c6a0c9863a440958c4,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,17,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=19.481105236567867,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:6da8e4e557a4488da7b9,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_18.pth,vicreg_mu_23.0_epoch_18.pth,23422376,6da8e4e557a4488da7b969163216547bd007ddf57a97b2c8248aa0233c2b1ec7,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,18,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=19.16673284410953,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:330cd6de965e2fa72d8a,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_19.pth,vicreg_mu_23.0_epoch_19.pth,23422376,330cd6de965e2fa72d8ae7fe370f6e37f52605ebd8689a5d0e0aeaea87f73c68,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,19,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=18.906265295713702,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:25d944b96818813a7a18,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_2.pth,vicreg_mu_23.0_epoch_2.pth,23421783,25d944b96818813a7a18a09f548c52c6635441c1e1b49288834b67b028b8d963,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,2,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=31.290612441038736,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:502abda28500d2277127,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_20.pth,vicreg_mu_23.0_epoch_20.pth,23422376,502abda28500d22771274aeb0cf74c2d46e6ebd961fefb638db392928a59b4e6,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,20,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=18.54023057023419,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:e0b66e1b72425eca4f93,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_21.pth,vicreg_mu_23.0_epoch_21.pth,23422376,e0b66e1b72425eca4f938a6152f823c60c0946e16894e2e40584f58290bff4dd,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,21,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=18.491707414746763,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:d875a138542b54a102ac,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_22.pth,vicreg_mu_23.0_epoch_22.pth,23422376,d875a138542b54a102acc508dda709e8df6ae6c74f9f3889f9793bbee604d23e,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,22,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=18.287841618618117,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:1f6fe09faf47cafe731f,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_23.pth,vicreg_mu_23.0_epoch_23.pth,23422376,1f6fe09faf47cafe731f8fbc30a96fed30f1928560edd0b11f35a24b0e2dfcf0,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,23,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=18.122347472665783,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:600eb5fc7124adfaf130,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_24.pth,vicreg_mu_23.0_epoch_24.pth,23422376,600eb5fc7124adfaf1304231cc06c17bf130b7fd47f371290067f251c23829d8,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,24,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.97108952098281,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:f927e1ed9ec983ee85a2,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_25.pth,vicreg_mu_23.0_epoch_25.pth,23422376,f927e1ed9ec983ee85a22886191c9c14d993ca7bf27fe77fdd7939c0f8d150ad,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,25,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.902163397326806,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:03a1e3018e69179a2349,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_26.pth,vicreg_mu_23.0_epoch_26.pth,23422376,03a1e3018e69179a2349ba7af29eaa251c94b4e080ea4320f49472cc68a2a418,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,26,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.80899572054121,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:4296a3667ba8714711c3,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_27.pth,vicreg_mu_23.0_epoch_27.pth,23422376,4296a3667ba8714711c332ccf6125d674ebb5cf6bdddfc424b008d6aa0a3ed4f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,27,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.59366975002518,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:157d0a48ecf84c550ca6,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_28.pth,vicreg_mu_23.0_epoch_28.pth,23422376,157d0a48ecf84c550ca68804c654f54286676ee5ad826173b3b07077e2e90f50,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,28,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.59312126633322,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:48f53c1ba2a21ae64c5c,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_29.pth,vicreg_mu_23.0_epoch_29.pth,23422376,48f53c1ba2a21ae64c5c6b073c828629ba9997856b1ea66da44db702364d71ca,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,29,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.454584072046828,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:1491c93498cc2b4a32fd,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_3.pth,vicreg_mu_23.0_epoch_3.pth,23421783,1491c93498cc2b4a32fd2c217b5962be96c339080e3b7ecfba6520ceb404300d,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,3,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=30.209183047387565,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:3a91cba264103910e3d2,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_30.pth,vicreg_mu_23.0_epoch_30.pth,23422376,3a91cba264103910e3d2a34ec2948c28811a269c6e81a4304c35b39f3b2fa148,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,30,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.30788098349272,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:01d3f17faaa22bb75734,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_31.pth,vicreg_mu_23.0_epoch_31.pth,23422376,01d3f17faaa22bb75734c01456fa0a71de7ae8fc38df0146ba106e028135f559,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,31,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.307966951693647,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:853d7fe31ae11f3ae5f0,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_32.pth,vicreg_mu_23.0_epoch_32.pth,23422376,853d7fe31ae11f3ae5f03af0f8226624d7fa5249a23282f1cc13d3c85950fb51,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,32,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.23557619163605,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:79478fdb20f53826d461,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_33.pth,vicreg_mu_23.0_epoch_33.pth,23422376,79478fdb20f53826d461076c41c93d30e5fa02435e5e229a31b3ed3d3af501c8,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,33,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.240642127430487,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:9e8a3195a13393103428,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_34.pth,vicreg_mu_23.0_epoch_34.pth,23422376,9e8a3195a13393103428e38828b8b2a25351d8bcfc324a1e2e6ae47a98f1a2d5,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,34,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.260915659457563,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:49b15d77c7f7bd0db5e1,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_35.pth,vicreg_mu_23.0_epoch_35.pth,23422376,49b15d77c7f7bd0db5e1425c341de346975275dd523289700b93ffef6f42ce65,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,35,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.121689147083398,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:a5591864d1d5e55a363f,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_36.pth,vicreg_mu_23.0_epoch_36.pth,23422376,a5591864d1d5e55a363f920c5db7e3cf352787ffba61e30ae3b36663bc192e69,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,36,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.024711941208476,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:cb56561986e7013d36ae,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_37.pth,vicreg_mu_23.0_epoch_37.pth,23422376,cb56561986e7013d36aefd59d62f815fc07844c0db867fb9f84b8f4a652c82ad,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,37,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=17.118673370422446,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:291ddf211c6e4a98eba8,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_38.pth,vicreg_mu_23.0_epoch_38.pth,23422376,291ddf211c6e4a98eba81aa85524966ebb49621903a5ed94307dd251045e8dd9,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,38,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.919542262964796,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c4d257a358d41b62af5e,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_39.pth,vicreg_mu_23.0_epoch_39.pth,23422376,c4d257a358d41b62af5ee42584a6ccce3c9736e13de6749e19d8d2016d1de244,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,39,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.979732004122358,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:e395fc4518f3f5e9ee54,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_4.pth,vicreg_mu_23.0_epoch_4.pth,23421783,e395fc4518f3f5e9ee540012dbd324499b5a19450bc5c77a6cff0f5a01ae48b3,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,4,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=29.00575964027476,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:5a0192cf92870346c26b,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_40.pth,vicreg_mu_23.0_epoch_40.pth,23422376,5a0192cf92870346c26bb60aface355a1873e5cd45cb7fbdd492c351d26675ee,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,40,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.893593877275414,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:64aeabddeea8c57c708d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_41.pth,vicreg_mu_23.0_epoch_41.pth,23422376,64aeabddeea8c57c708d6493ae325c7d583d77105e3e4acbce81efdede33507a,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,41,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.902026750694446,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:0e9833e959004792982e,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_42.pth,vicreg_mu_23.0_epoch_42.pth,23422376,0e9833e959004792982e6c5d723760f045a93953ca50cd5ac2d1f6a8838b8fb2,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,42,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.943238360222892,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:c63c178013b6c0d53fa0,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_43.pth,vicreg_mu_23.0_epoch_43.pth,23422376,c63c178013b6c0d53fa0313d38e98d2a72d99c190d3575cedb9bfc83aeddfb07,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,43,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.86122459594971,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:7e1c381fa905b2d03e8e,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_44.pth,vicreg_mu_23.0_epoch_44.pth,23422376,7e1c381fa905b2d03e8ef3e5b4676f7646044e01f6f1298ba2f5a23216059690,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,44,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.81152851272807,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:dceaa02ed9b71474c9f3,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_45.pth,vicreg_mu_23.0_epoch_45.pth,23422376,dceaa02ed9b71474c9f303257798ad0ddbec142e9afad3b83ce0480aaebc17f4,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,45,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.667402107024863,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:b4d7f21aed02d42b258c,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_46.pth,vicreg_mu_23.0_epoch_46.pth,23422376,b4d7f21aed02d42b258c8294f6368aff5d2c30f66329259511a261d1820775e9,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,46,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.718508977597164,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:8d562337dd2a6b3b3b2d,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_47.pth,vicreg_mu_23.0_epoch_47.pth,23422376,8d562337dd2a6b3b3b2de19afbcbf38dbca7e046bdbcea879528f2c33bfce13a,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,47,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.650537159796233,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:9eb2887e624ffe752a69,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_48.pth,vicreg_mu_23.0_epoch_48.pth,23422376,9eb2887e624ffe752a696c49bdf2ead0c8036a532100c721d13fe9b4b061cc5e,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,48,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.625911702460378,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:542b5059b15fb471e2fc,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_49.pth,vicreg_mu_23.0_epoch_49.pth,23422376,542b5059b15fb471e2fcc547966f8040bf72b5df0d5356ca98c8c345a1e534e6,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,49,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.68814462399451,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:17574006343e26c30b77,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_5.pth,vicreg_mu_23.0_epoch_5.pth,23421783,17574006343e26c30b77d69d9dafe2e8cff1af76a08cede2b836dad0f761331f,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,5,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=28.009648726683594,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:230fbec617b8286ee0d5,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_50.pth,vicreg_mu_23.0_epoch_50.pth,23422376,230fbec617b8286ee0d5cc539c22f6c89fb43425c8f38dc25b92eb1fd7c1415c,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,50,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.58900830583356,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
sha256:e6d86538f7c9286fe261,LOCAL,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_51.pth,vicreg_mu_23.0_epoch_51.pth,23422376,e6d86538f7c9286fe261191750bf6cb95217d0a38c0fa24f51e48fafd9d7b055,epoch;model_state_dict;projector_state_dict;vicreg_loss,dict containing model_state_dict,51,SoilNet_or_VICReg_inferred_from_filename,23.0,vicreg_loss=16.611962545061303,False,SOILNET_KEY_PATTERN,,TO_MAP_BY_EXPERIMENT_GRAPH,LOCAL_ONLY,
